"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123"
"199" -1.7110277760323 -1.68297814035964 -1.65492850468698 -1.62687886901432 NA NA NA -1.51468032632368 -1.48663069065102 -1.45858105497836 -1.4305314193057 NA -1.37443214796038 -1.34638251228771 -1.31833287661505 -1.29028324094239 NA -1.23418396959707 -1.20613433392441 -1.17808469825175 -1.15003506257909 -1.12198542690643 -1.09393579123377 -1.06588615556111 -1.03783651988845 -1.00978688421579 -0.981737248543125 -0.953687612870464 -0.925637977197804 -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"200" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"201" -1.7110277760323 -1.68297814035964 -1.65492850468698 -1.62687886901432 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"202" -1.7110277760323 -1.68297814035964 -1.65492850468698 -1.62687886901432 NA NA NA -1.51468032632368 -1.48663069065102 -1.45858105497836 -1.4305314193057 NA -1.37443214796038 -1.34638251228771 -1.31833287661505 -1.29028324094239 NA -1.23418396959707 -1.20613433392441 -1.17808469825175 -1.15003506257909 -1.12198542690643 -1.09393579123377 -1.06588615556111 -1.03783651988845 -1.00978688421579 -0.981737248543125 -0.953687612870464 -0.925637977197804 -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"203" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"204" -1.7110277760323 -1.68297814035964 -1.65492850468698 -1.62687886901432 NA NA NA -1.51468032632368 -1.48663069065102 -1.45858105497836 -1.4305314193057 NA -1.37443214796038 -1.34638251228771 -1.31833287661505 -1.29028324094239 NA -1.23418396959707 -1.20613433392441 -1.17808469825175 -1.15003506257909 -1.12198542690643 -1.09393579123377 -1.06588615556111 -1.03783651988845 -1.00978688421579 -0.981737248543125 -0.953687612870464 -0.925637977197804 -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"205" -1.7110277760323 -1.68297814035964 -1.65492850468698 -1.62687886901432 NA NA NA -1.51468032632368 -1.48663069065102 -1.45858105497836 -1.4305314193057 NA -1.37443214796038 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"206" -1.7110277760323 -1.68297814035964 -1.65492850468698 -1.62687886901432 NA NA NA -1.51468032632368 -1.48663069065102 -1.45858105497836 -1.4305314193057 NA -1.37443214796038 -1.34638251228771 -1.31833287661505 -1.29028324094239 NA -1.23418396959707 -1.20613433392441 -1.17808469825175 -1.15003506257909 -1.12198542690643 -1.09393579123377 -1.06588615556111 -1.03783651988845 -1.00978688421579 -0.981737248543125 -0.953687612870464 -0.925637977197804 -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"207" -1.7110277760323 -1.68297814035964 -1.65492850468698 -1.62687886901432 NA NA NA -1.51468032632368 -1.48663069065102 -1.45858105497836 -1.4305314193057 NA -1.37443214796038 -1.34638251228771 -1.31833287661505 -1.29028324094239 NA -1.23418396959707 -1.20613433392441 -1.17808469825175 -1.15003506257909 -1.12198542690643 -1.09393579123377 -1.06588615556111 -1.03783651988845 -1.00978688421579 -0.981737248543125 -0.953687612870464 -0.925637977197804 -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"208" -1.7110277760323 -1.68297814035964 -1.65492850468698 -1.62687886901432 NA NA NA -1.51468032632368 -1.48663069065102 -1.45858105497836 -1.4305314193057 NA -1.37443214796038 -1.34638251228771 -1.31833287661505 -1.29028324094239 NA -1.23418396959707 -1.20613433392441 -1.17808469825175 -1.15003506257909 -1.12198542690643 -1.09393579123377 -1.06588615556111 -1.03783651988845 -1.00978688421579 -0.981737248543125 -0.953687612870464 -0.925637977197804 -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"209" -1.7110277760323 -1.68297814035964 -1.65492850468698 -1.62687886901432 NA NA NA -1.51468032632368 -1.48663069065102 -1.45858105497836 -1.4305314193057 NA -1.37443214796038 -1.34638251228771 -1.31833287661505 -1.29028324094239 NA -1.23418396959707 -1.20613433392441 -1.17808469825175 -1.15003506257909 -1.12198542690643 -1.09393579123377 -1.06588615556111 -1.03783651988845 -1.00978688421579 -0.981737248543125 -0.953687612870464 -0.925637977197804 -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"210" NA NA NA NA NA NA NA -1.51468032632368 -1.48663069065102 -1.45858105497836 -1.4305314193057 NA -1.37443214796038 -1.34638251228771 -1.31833287661505 -1.29028324094239 NA -1.23418396959707 -1.20613433392441 -1.17808469825175 -1.15003506257909 -1.12198542690643 -1.09393579123377 -1.06588615556111 -1.03783651988845 -1.00978688421579 -0.981737248543125 -0.953687612870464 -0.925637977197804 -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"211" NA NA NA NA NA NA NA -1.51468032632368 -1.48663069065102 -1.45858105497836 -1.4305314193057 NA -1.37443214796038 -1.34638251228771 -1.31833287661505 -1.29028324094239 NA -1.23418396959707 -1.20613433392441 -1.17808469825175 -1.15003506257909 -1.12198542690643 -1.09393579123377 -1.06588615556111 -1.03783651988845 -1.00978688421579 -0.981737248543125 -0.953687612870464 -0.925637977197804 -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"212" -1.7110277760323 -1.68297814035964 -1.65492850468698 -1.62687886901432 NA NA NA -1.51468032632368 -1.48663069065102 -1.45858105497836 -1.4305314193057 NA -1.37443214796038 -1.34638251228771 -1.31833287661505 -1.29028324094239 NA -1.23418396959707 -1.20613433392441 -1.17808469825175 -1.15003506257909 -1.12198542690643 -1.09393579123377 -1.06588615556111 -1.03783651988845 -1.00978688421579 -0.981737248543125 -0.953687612870464 -0.925637977197804 -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
"213" NA NA NA NA NA NA NA -1.51468032632368 -1.48663069065102 -1.45858105497836 -1.4305314193057 NA -1.37443214796038 -1.34638251228771 -1.31833287661505 -1.29028324094239 NA -1.23418396959707 -1.20613433392441 -1.17808469825175 -1.15003506257909 -1.12198542690643 -1.09393579123377 -1.06588615556111 -1.03783651988845 -1.00978688421579 -0.981737248543125 -0.953687612870464 -0.925637977197804 -0.897588341525143 -0.869538705852482 -0.841489070179822 NA -0.7853897988345 -0.757340163161839 -0.729290527489179 -0.701240891816518 -0.673191256143857 -0.645141620471197 -0.617091984798536 -0.589042349125875 -0.560992713453214 -0.532943077780554 -0.504893442107893 -0.476843806435232 -0.448794170762571 -0.420744535089911 -0.39269489941725 -0.364645263744589 -0.336595628071929 -0.308545992399268 -0.280496356726607 -0.252446721053946 -0.224397085381286 -0.196347449708625 -0.168297814035964 -0.140248178363304 -0.112198542690643 -0.0841489070179822 -0.0560992713453214 -0.0280496356726607 0 0.0280496356726607 0.0560992713453214 0.0841489070179822 0.112198542690643 0.140248178363304 0.168297814035964 0.196347449708625 0.224397085381286 0.252446721053946 0.280496356726607 NA NA 0.364645263744589 0.39269489941725 0.420744535089911 0.448794170762571 0.476843806435232 0.504893442107893 0.532943077780554 0.560992713453214 0.589042349125875 0.617091984798536 0.645141620471197 0.673191256143857 0.701240891816518 0.729290527489179 0.757340163161839 0.7853897988345 0.813439434507161 0.841489070179822 0.869538705852482 0.897588341525143 0.925637977197804 0.953687612870464 0.981737248543125 1.00978688421579 1.03783651988845 1.06588615556111 1.09393579123377 1.12198542690643 1.15003506257909 1.17808469825175 1.20613433392441 1.23418396959707 1.26223360526973 1.29028324094239 1.31833287661505 NA 1.37443214796038 1.40248178363304 1.4305314193057 1.45858105497836 1.48663069065102 1.51468032632368 1.54272996199634 1.570779597669 1.59882923334166 1.62687886901432 1.65492850468698 1.68297814035964 NA
